"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"3years",2.32584520119973,1.6497159405534,1.80455277893566,1.1818199653654,0.876912530905974,1.32032234743206,1.00239800578352,0.976295922203163,0.92411320841767,0.932349103517154,0.920742272372117,0.932772611768099,1.00177639150857,0.925751938239592,1.03783487210663,0.753364602287267
"6.5years",7.53444094312829,4.57529215330273,5.12311136807962,2.98188000743662,1.69742762702263,3.68585211638318,2.05733210703516,1.74672921899024,2.3061707918719,2.5914116711282,1.996373189677,1.87452559060738,2.13628775612841,2.24877685453052,1.92383631245641,1.92579592296372
