"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"3years",0.01216712368278,0.0136883945006405,0.0152714162574662,0.0011102729088081,0.00319047112773842,0.000833958780216225,0.00101601522333051,0.0181261585485958,0.00589765495386959,0.00505651740758619,0.000369311020163636,0.000208685274443387,0.000576097445311709,0.00550803165846805,0.0118771290409702,0.0139244791440886
"6.5years",-0.0450562910772887,-0.0466235300851513,-0.0483206757160012,-0.0238935525235931,-0.0287166325274909,-0.0289892022754286,-0.023530773813353,-0.0447335638712323,0.0168221578239372,-0.014597509844001,-0.0248131326515605,-0.0183041131193413,-0.0204021489981306,-0.0128247482888388,-0.0244538016950143,-0.0102567956317107
