"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"3years",0.0385490736327565,0.0222383579609227,0.0264350935388222,0.00928271750644359,0.00154964707427962,0.0124340198037564,0.00480366891226509,0.00462948326170413,0.00287936505263675,0.00283964817498528,0.0025095572175309,0.00288707383421865,0.00477203530463838,0.00314105520253919,0.00627528182301441,-0.0074010756489315
"6.5years",-0.0485481904767139,-0.0272784599935892,-0.0303186354790247,-0.0189801533610183,0.00932016018050041,-0.0247978672792362,-0.0104222186347611,0.00985920697703629,0.0172196610412787,0.0208966224886044,-0.0109924752265301,-0.00907549666870394,-0.0113341807116812,0.0165872392643027,0.0120647041293207,0.00928559449000896
