"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"1",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.0416666666666667,0.887447924803757,0.863489445224943,0.88891934319348,0.936551679522295,0.831954693493709,0.930529277308125,0.980261896639266,0.837297759209311,0.995831732801292,0.998531112353057,0.998115180597342,0.99511981464382,0.975983688340771,0.934794072170628,0.985935389812022,0.999640948793967
"3",0.125,0.787563819238496,0.756765449308094,0.789331487733991,0.80029113046567,0.700091430437804,0.790165861602462,0.813780579402471,0.717113982940356,0.816862313179548,0.890326927892723,0.84211890542999,0.856090570372643,0.857021509742192,0.822690985857328,0.939708565126305,0.991789452422898
"4",0.208333333333333,0.698921877033725,0.66747819398204,0.700600371457731,0.671259081901967,0.595467307174604,0.640753414172453,0.656711946157397,0.622858413671842,0.633326478963326,0.581386623757092,0.606927770313619,0.623862600163127,0.661802554710325,0.669415011410584,0.888643840833595,0.782756491739939
"5",0.291666666666667,0.620256769373526,0.591105198701744,0.621686980097879,0.563317444463886,0.511588632127811,0.5118151751417,0.536230983053744,0.546721638083383,0.501692811091032,0.469499987340998,0.466261833442938,0.450959418135446,0.476361982576959,0.514446243860006,0.42409812898918,0.463954198216123
"6",0.375,0.550445582826018,0.525005884036334,0.551567572455345,0.475556043883349,0.443683477794701,0.409655536885516,0.445852445151762,0.483997391438338,0.411132896275117,0.406750723864764,0.373162068319931,0.343179234427083,0.35506394131577,0.392621157941129,0.380107508359793,0.379119287153373
"7",0.458333333333333,0.488491790196345,0.467365824152108,0.489295146627243,0.404446064173148,0.388205255445238,0.331182211368927,0.377179722993299,0.431554180879441,0.347576673024617,0.359662184778473,0.308189201951956,0.275532129304834,0.278735359054403,0.310244320503327,0.341367673710563,0.327815620328995
"8",0.541666666666667,0.433511025493419,0.416832983267643,0.43401097659618,0.34655540839012,0.34248965090011,0.271240210549014,0.323956342143639,0.387186653158611,0.301503945478944,0.321473268527299,0.261826797513771,0.2310309261183,0.228772074677266,0.258578718440415,0.307627399725567,0.29249044190328
"9",0.625,0.384718459953683,0.372351123840672,0.384943109825154,0.299073793348981,0.304514686299869,0.225172889497245,0.281880174725675,0.349281523800892,0.267006956030829,0.290858277183375,0.227849574236804,0.200262035953392,0.194579702481405,0.226784704381346,0.278354904927259,0.265263475740045
"10",0.708333333333333,0.341417598919594,0.333069641348223,0.341400721381531,0.259809403993712,0.272730983804289,0.189370132832559,0.248009106020731,0.316625311526605,0.240414960711473,0.266454661004842,0.202288376477575,0.178032532742619,0.170211757067964,0.206642094910096,0.252956554211941,0.243299475435102
"11",0.791666666666667,0.302990339652675,0.29828905633837,0.302767212173214,0.227075367208038,0.245940380656596,0.161179476082672,0.220302192490823,0.28828531879833,0.219391493835756,0.24696171721391,0.182589923595006,0.161366193696726,0.15222681601516,0.193101832561136,0.230869254843836,0.225171081491416
"12",0.875,0.268888148160352,0.2674253835961,0.268493149319605,0.19957358312779,0.22320821961909,0.138684803283063,0.197315617366995,0.26353202538405,0.20240460601561,0.231246785405813,0.167077818206621,0.148477318387167,0.138551444412109,0.183489011767404,0.211594092717953,0.209923506208454
"13",0.958333333333333,0.23862422908923,0.239985460697843,0.238089497748573,0.176299795598217,0.203799344337837,0.120502943801384,0.178007087565937,0.241786462418395,0.188419697824851,0.218372155835601,0.154624901382444,0.138246595473006,0.127885587680641,0.176330675738028,0.194703429323151,0.196894752012227
"14",1.04166666666667,0.211766576913133,0.215549102575192,0.211121324476532,0.156471162836545,0.187130951647098,0.105628558654794,0.161609508101649,0.222583408932319,0.176718500861177,0.207597980271635,0.144454987757609,0.12994435943112,0.119383721671215,0.170767659627091,0.179836791617091,0.185611753852864
"15",1.125,0.187931809224355,0.193755748716753,0.18720203696913,0.139472289281345,0.172737548059007,0.0933232883389812,0.147548167354515,0.205545001548692,0.166789683295171,0.198394623991353,0.136021320593776,0.123078294337189,0.112477672450655,0.166273613633517,0.166692735022167,0.175727636407702
"16",1.20833333333333,0.16677969410077,0.1742942008683,0.165988160463561,0.124815258141059,0.160244678747197,0.083038367498414,0.135385430772375,0.190361412873472,0.158260912367804,0.190384885626339,0.128930584785661,0.117306100278954,0.106774447743039,0.162511775930145,0.155019927208161,0.16698233942297
"17",1.29166666666667,0.148008293429134,0.156894564562167,0.147174632227884,0.112109979911223,0.149349071070151,0.0743608925678025,0.124783090393473,0.176776452912097,0.150855518062444,0.183294042188629,0.122894359454725,0.112383458170171,0.101995207768157,0.15925785526186,0.144608818185279,0.159177081655221
"18",1.375,0.13134965285743,0.14132180948535,0.130490578444308,0.101042072384056,0.139803508481611,0.066976386949584,0.115476252126466,0.164576674208165,0.144364142144607,0.176917900992489,0.11769741736921,0.108131931382164,0.0979376048395261,0.156356512521925,0.135284377888711,0.152157318068869
"19",1.45833333333333,0.11656597685202,0.12737054870299,0.115695534618162,0.0913562382888881,0.13140522133656,0.0606425168768279,0.107254903912855,0.153583017370065,0.138625751244169,0.171101848407137,0.113176585025872,0.104418538881887,0.0944518454346209,0.153695767610423,0.126899982366593,0.145801075327994
"20",1.54166666666667,0.103446234260048,0.11486075481835,0.102576069559766,0.0828436730627438,0.12398691284638,0.0551704516450296,0.0999506905684199,0.143644328550628,0.133514644389393,0.165726802477479,0.10920636236329,0.101142387995132,0.091425061467725,0.15119137385758,0.11933236252426,0.140010788368053
"21",1.625,0.0918031459228433,0.103634209122181,0.0909427741873894,0.0753324461869879,0.117409774301071,0.0504114993829548,0.0934272793772234,0.134632276106342,0.128931385335945,0.160699610033968,0.105688957364783,0.0982257053616562,0.0887708563249721,0.1487769369623,0.112477471979081,0.134707472606239
"22",1.70833333333333,0.0814705113396838,0.0935515328355935,0.0806275786376115,0.0686800931636966,0.111558012771987,0.0462474167199063,0.0875732423760096,0.126437326387342,0.124796358752681,0.155946371794869,0.102547259953091,0.0956076821734402,0.0864221572760658,0.146397451821072,0.10624712280378,0.129826488813661
"23",1.79166666666667,0.0723008362211034,0.084489686600249,0.0714813638788603,0.0627678641561527,0.106334536708838,0.0425833033099542,0.0822967293473709,0.118965530405504,0.121045114626659,0.151407738260138,0.0997198083784597,0.093240164229864,0.0843262303996326,0.144004936303332,0.100566250718382,0.125314415612878
"24",1.875,0.0641632270659946,0.0763398508461356,0.06337183688682,0.0574962242369948,0.101657533835988,0.0393423346078257,0.0775214329722969,0.112135937716099,0.117624953198716,0.147035559227132,0.0971571292631297,0.0910845780731472,0.0824411403464296,0.14155539717856,0.0953706909017898,0.121126706105999
"25",1.95833333333333,0.0569415227084292,0.0690056189768277,0.0561816412783735,0.0527813068131611,0.0974577410406773,0.0364618161337679,0.0731834986407214,0.105878499994427,0.114492384685591,0.142790481070698,0.0948190396923588,0.0891097019725942,0.0807331944197596,0.139006685197434,0.0906053658370993,0.117225908656945
"26",2.04166666666667,0.0505326361627615,0.0624014496523254,0.049806678016225,0.0485520986205008,0.0936762541848111,0.0338901978888631,0.0692291333038395,0.100132360215576,0.111611215269863,0.138640219775973,0.092672633037853,0.087290024917165,0.0791750693000568,0.136316993114373,0.0862228049412227,0.113580299583845
"27",2.125,0.044845083097506,0.0564513352727042,0.0441546133389745,0.0447481904286907,0.090262761659014,0.03158479362426,0.0656127374886382,0.094844447862456,0.108951087750969,0.134558323823816,0.0906907574038623,0.0856045216938298,0.0777444190094048,0.13344387963746,0.0821819313506494,0.110162820684225
"28",2.20833333333333,0.0397976759325337,0.0510876520535732,0.0391435534188699,0.0413179683569064,0.0871741123718868,0.0295100227192534,0.0622954329887923,0.0899683187743842,0.106486356574909,0.130523297052914,0.0888508535566776,0.0840357269016303,0.0764228272812921,0.130343794398603,0.078447064111133,0.106950245162327
"29",2.29166666666667,0.0353183649183395,0.0462501635136722,0.0347008673959573,0.0382171507312797,0.084373149120455,0.0276360432509295,0.059243892765841,0.085463191880805,0.104195211754585,0.126517988266124,0.0871340583202503,0.0825690267548998,0.0751950098564571,0.126972149264877,0.0749870944343825,0.103922516656878
"30",2.375,0.0313432096542422,0.0418851542412727,0.030762142386771,0.0354075977099628,0.0818277536446075,0.0259376805576936,0.0564294038018083,0.0812931453809213,0.102058990130794,0.122529178261337,0.085524506199678,0.0811921116119656,0.0740482004887451,0.123284034762124,0.0717748030189386,0.101062220850372
"31",2.45833333333333,0.0278154663643464,0.0379446748089112,0.0272702558273997,0.0328563375775002,0.0795100613814347,0.0243935809494142,0.053827111066906,0.0774264428057966,0.100061629121139,0.118547310398083,0.084008780570751,0.0798945485367848,0.0729716736058966,0.119235714002738,0.0687862920615224,0.0983541596252281
"32",2.54166666666667,0.0246847779024879,0.0343858819116164,0.0241745520969307,0.0305347661742769,0.0773958129202918,0.0229855383817879,0.0514154034403549,0.073834965461516,0.0981892299012714,0.114566320582152,0.0825754788228915,0.0786674444973721,0.0719563697533631,0.114787029765925,0.0660005108430179,0.0957850052620881
"33",2.625,0.0219064549238045,0.0311704603932909,0.0214301117914115,0.0284179854597106,0.0754638160895318,0.0216979550501927,0.049175411736013,0.0704937324535435,0.0964297053990619,0.110583528640651,0.081214865118191,0.0775031787085793,0.0709945991449689,0.109904816272577,0.06339885794018,0.0933430176474593
"34",2.70833333333333,0.0194408379619374,0.0282641159341991,0.0189971032943395,0.0264842544900421,0.0736954979795015,0.0205174064456314,0.047090595893799,0.0673804931647662,0.0947724945833534,0.106599556953479,0.0799185910959823,0.0763951882286219,0.0700798051412891,0.104567295498555,0.0609648464185055,0.0910178114777798
"35",2.79166666666667,0.0172527313057674,0.0256361289013531,0.0168402074307925,0.0247145316907708,0.0720745303945361,0.0194322884723736,0.0451464035695918,0.0644753799472825,0.0932083289883193,0.102618201545762,0.0786794696946752,0.075337794937233,0.0692063741222805,0.098769106865437,0.0586838209861055,0.088800163430689
"36",2.875,0.0153109005945002,0.0232589612905411,0.0149281070114995,0.023092091635949,0.0705865155070568,0.0184325294645179,0.0433299862601746,0.0617606110726702,0.091729040706496,0.0986450433479245,0.0774912908146919,0.0743260649386271,0.0683694815800356,0.092522468417379,0.0565427181774442,0.086681851509885
"37",2.95833333333333,0.0135876269594658,0.0211079098735721,0.0132330339824375,0.0216022029185333,0.0692187210685453,0.0175093538568716,0.0416299620702902,0.0592202358037796,0.0903274035367517,0.0946859168782958,0.0763486701765057,0.0733556935698392,0.067564966712395,0.0858563296701858,0.0545298623031681,0.084655520460331
"38",3.04166666666667,0.0120583113481855,0.0191607996534777,0.0117303677060784,0.0202318563357399,0.06795985657338,0.0166550872189854,0.0400362165062668,0.0568399149062542,0.0889970008177986,0.090746807465112,0.0752473656178651,0.0724231565694178,0.0667895969598404,0.0788190751436477,0.0526347912370433,0.0826557149101525
"39",3.125,0.0107011233825848,0.0173977125603745,0.0103982786223666,0.0189695346912745,0.0667998833926452,0.0158629946036016,0.0385397344392318,0.0546067310886338,0.0877321148760969,0.0868338278036858,0.074184835339743,0.0715259951027062,0.0660415334056448,0.0714808934024121,0.0508481071830436,0.0807946342051222
"40",3.20833333333333,0.00949668973894385,0.0158007470202822,0.00921741218020164,0.01780501716063,0.0657298531881116,0.0151271458752137,0.0371324577480935,0.0525090248063329,0.0865276340854415,0.082953191898119,0.073158825676142,0.070662008717623,0.0653191570383313,0.0639350590564295,0.0491613484294955,0.0790084974061263
"41",3.29166666666667,0.00842781760133087,0.0143538046213905,0.00817060850201543,0.0167292124734486,0.0647417699523442,0.0144423030039233,0.0358071642222258,0.0505362516335696,0.085378974358093,0.079111186424594,0.0721672651700826,0.0698291848615194,0.0646209824496664,0.0562975325070916,0.0475668787957046,0.0772928178939715
"42",3.375,0.00747924924092566,0.0130424006055292,0.00724265375258764,0.0157340162121541,0.0638284718539037,0.0138038253317654,0.0345573641459807,0.0486788580345875,0.0842820125251013,0.0753141395918386,0.0712082458342669,0.0690256786777825,0.0639456438377455,0.0487042754280026,0.0460577920432714,0.0756434702177117
"43",3.45833333333333,0.00663744421794955,0.0118534953418091,0.00642005963535999,0.0148121883652906,0.0629835297391988,0.0132075896150649,0.0333772116540686,0.0469281728794958,0.0832330295613208,0.0715683876165124,0.0702800067349816,0.0682497954015284,0.0632918827740229,0.0413057991728097,0.0446278289857943,0.0740566535607323
"44",3.54166666666667,0.00589038609722003,0.0107753443067028,0.00569086784132873,0.0139572479508789,0.0622011596876837,0.0126499222705915,0.0322614284779019,0.045276312472928,0.082228662001736,0.0678802389766665,0.0693809195641657,0.0674999749675906,0.0626585374761529,0.0342587550505274,0.0432713054077155,0.0725288596413872
"45",3.625,0.00522741091827082,0.00979736441011549,0.00504447663261738,0.0131633820733514,0.0614761474605608,0.012127541745273,0.0312052381281288,0.043716097212985,0.0812658602048612,0.0642559366546002,0.0685094759193918,0.0667747785090283,0.0620445333713,0.0277148602253877,0.0419830492121936,0.071056844422971
"46",3.70833333333333,0.00463905497151594,0.0089100147784149,0.00447148705997591,0.0124253672235549,0.0608037830452078,0.0116375093190725,0.0302043089006396,0.0422409782874637,0.0803418523647433,0.0607016186307357,0.0676642760563493,0.0660728764772705,0.0614488747694727,0.0218080965528222,0.040758345472178,0.0696376031077535
