"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"6.5years",8.10618550246834,6.62057446645189,7.49467630000362,6.08945052307599,3.18457149862756,6.34930360350535,4.21099605261301,3.90045087188621,5.43674865640544,3.66862856508006,2.6838616466427,2.89694212390879,3.25245791351584,3.52899426144142,5.28263839977105,3.1712318610549
