"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"1",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.0416666666666667,0.989297099487686,0.961665013427722,0.963601101263098,0.972141401139673,0.971714105522625,0.964766834419308,0.997384768459441,0.962818751255532,0.996405227684146,0.981619763749665,0.988219327249081,0.988829781535757,0.992799040914775,0.97944111638089,0.999939747475088,0.980350207968543
"3",0.125,0.978708751054749,0.936871888262404,0.94060129179365,0.945889034642539,0.945273720319398,0.938898511641708,0.966946037068936,0.932411205267454,0.964142828051011,0.961177693624394,0.966322400453626,0.9667099217341,0.968001992322525,0.957626005508576,0.97583300374715,0.962585516194976
"4",0.208333333333333,0.968233728661679,0.916802153101011,0.922056071077783,0.922556343256042,0.92053159353608,0.916973768567762,0.932041280599585,0.906107987941796,0.931392815923458,0.938664749239823,0.940117567376348,0.939780676430075,0.937271535313206,0.934635449639537,0.944134166062,0.936111453948531
"5",0.291666666666667,0.957870819391147,0.899421867758186,0.905985360795504,0.901631277945415,0.897354472708322,0.897539451459407,0.900025302396184,0.882794810607923,0.901668819063094,0.914362524962614,0.912629471402309,0.911479927786861,0.906275642970669,0.910741228247572,0.917315430635137,0.907861539375207
"6",0.375,0.947618823307555,0.883860166029814,0.891560584177065,0.882650597134764,0.875621573391102,0.879913708135057,0.871847093754754,0.861823248491495,0.875044061340835,0.888900823515756,0.885464696955747,0.883650748229157,0.877111784759048,0.886419407088542,0.892602350937083,0.880377955539995
"7",0.458333333333333,0.937476553318099,0.869644602628804,0.878339686599834,0.865265468346776,0.855223235976085,0.863699825413313,0.847147072710889,0.842761589936808,0.851142518861894,0.863250345820783,0.859469222805468,0.857229907188905,0.850426883023448,0.862331627879924,0.86934756370253,0.854566818217137
"8",0.541666666666667,0.927442835035308,0.85648304571406,0.866052935365356,0.849214148943823,0.836059744549208,0.848638035550439,0.825373157070004,0.825299812260159,0.829572457857205,0.838481610491039,0.835062795073697,0.832642677298959,0.826292661383581,0.839173972151394,0.847420830324453,0.830692062129718
"9",0.625,0.917516506641067,0.844179030735391,0.854520923298637,0.834296388723308,0.818040286303663,0.834544955316499,0.806023185550067,0.809204074127508,0.80999727558858,0.815366601260083,0.812421675981496,0.810029867279576,0.8045603661538,0.817439821595188,0.826795925615783,0.808753665496083
"10",0.708333333333333,0.907696418752082,0.832592437195388,0.843616898718687,0.820355618868175,0.801082033113533,0.821284197152716,0.788685059080936,0.794291767173646,0.792139129686511,0.794324838949938,0.791582762707608,0.789378213699441,0.785007864170626,0.797399422947814,0.807450208663686,0.788644189967731
"11",0.791666666666667,0.897981434286795,0.821618888502502,0.833247217471507,0.807266957240603,0.785109329486138,0.808750370909883,0.773029555438496,0.780416539886807,0.775769984386833,0.775473657887256,0.772504443553197,0.770595029381997,0.767401096540404,0.77913273087326,0.789344743719529,0.770217319188467
"12",0.875,0.888370428333719,0.811177983561641,0.823340267760523,0.79492903678849,0.770052973325109,0.796859622924889,0.758794528761674,0.767458699716975,0.760701806009773,0.758708333997317,0.755102704030819,0.753550656597015,0.751518910147226,0.762575069576777,0.772425231916862,0.753318656724884
"13",0.958333333333333,0.878862288021182,0.801206117181192,0.813839763202795,0.783258317378844,0.755849577816343,0.785543678813535,0.745770121362828,0.755318749422674,0.746778313404234,0.743781761508052,0.739272683476953,0.738102295335494,0.737161875670113,0.747562416726651,0.75662721081584,0.737799418001475
"14",1.04166666666667,0.869455912388467,0.791651867770908,0.804700462836175,0.772185034804952,0.742441004348869,0.774745903058839,0.733786880390661,0.743912861478844,0.733868483811234,0.730382375965111,0.724873385079465,0.724083821049799,0.724136769735115,0.73387926813764,0.741881011814812,0.72352208824085
"15",1.125,0.86015021225833,0.78247290800282,0.795885321794805,0.761650252617648,0.729773857746951,0.764418587006777,0.722706651361681,0.733169608424462,0.721861531404129,0.718240868868618,0.711736053830257,0.711314491766371,0.712257545195349,0.721332090450428,0.728115494773017,0.710362247222337
"16",1.20833333333333,0.850944110110884,0.773633862993333,0.787363526960918,0.751603673729031,0.717799036255402,0.754521020235774,0.712415697163393,0.723027538688417,0.710663028352424,0.707144551736903,0.699712410213905,0.699638397939806,0.70136988689687,0.709762209619798,0.715260586737824,0.698208580831766
"17",1.29166666666667,0.841836539958828,0.7651047817654,0.779109102368339,0.742001986801555,0.70647132971802,0.745018080889594,0.702819502084641,0.713433339815318,0.700191891365982,0.696923951280539,0.688673305916372,0.688921840604506,0.691345345789685,0.699038726205566,0.703248885461355,0.686962074960502
"18",1.375,0.832826447224018,0.75686001912454,0.771099894003756,0.732807596596262,0.695749060245042,0.735879181028413,0.693838827480367,0.704340420780177,0.690378021040467,0.687442996116029,0.67850660421293,0.679050295404657,0.682076416970804,0.689053063208246,0.692016592273781,0.676534887814233
"19",1.45833333333333,0.823912788615356,0.748877400146043,0.763316814652396,0.723987635022679,0.685593760401107,0.727077461602969,0.685406693673706,0.695707800174334,0.681160435476963,0.678591754923822,0.669115009855053,0.669925573687963,0.673472596972827,0.679714738245662,0.681503985939952,0.666849146283308
"20",1.54166666666667,0.815094532007983,0.74113758414145,0.755743271496005,0.715513180800697,0.675969884578549,0.718589167160932,0.677466049574698,0.687499222056452,0.672485780907996,0.670281003636356,0.660414041873943,0.661463313537346,0.665457242597731,0.670948056871801,0.67165559262679,0.657835784146627
"21",1.625,0.80637065632377,0.733623572505112,0.748364724985161,0.707358636488466,0.666844549767075,0.710393152673012,0.669967956352394,0.679682444188938,0.664307132425641,0.662438119549872,0.652330223724867,0.653590826047347,0.657965069107649,0.662689505073787,0.662420161000387,0.649433474020328
"22",1.70833333333333,0.797740151413088,0.726320322337883,0.741168343846254,0.699501225839629,0.658187302402854,0.702470489268313,0.662870158548801,0.672228658790087,0.656583020012361,0.655003948209925,0.644799506863036,0.646245275317528,0.650940152610625,0.654885676717953,0.653750517223516,0.641587671180658
"23",1.79166666666667,0.789202017937836,0.719214439166078,0.734142731708319,0.691920584314077,0.649969908388571,0.6948041452256,0.656135949829481,0.665112016529816,0.64927663116416,0.647930389711203,0.63776591668358,0.63937215314167,0.644334328484584,0.647491613202246,0.645603350264346,0.63424977044736
"24",1.875,0.78075526725573,0.712293929709074,0.727277707912167,0.684598422522991,0.642166163730175,0.687378725058174,0.6497332648405,0.658309231934368,0.642355153162189,0.641178520623451,0.631180398526971,0.632924005666886,0.638105900941698,0.640469462693671,0.637938960990853,0.627376369272978
"25",1.95833333333333,0.772398921305827,0.705548000862821,0.720564129880662,0.67751824737179,0.634751723543617,0.680180254030871,0.643633946142292,0.651799253680396,0.635789226717148,0.634717116377567,0.624999838199366,0.626859371684093,0.632218597661969,0.633787388417697,0.630720996906377,0.620928626837261
"26",2.04166666666667,0.764132012495272,0.698966894695838,0.713993747770503,0.67066512928407,0.627703947452468,0.673195998627005,0.637813147889727,0.645562987119129,0.629552489150258,0.628521473344162,0.619186232033676,0.621141896924856,0.626640718217875,0.627418671821443,0.623916186482018,0.614871708037045
"27",2.125,0.755953583587261,0.692541751824436,0.707559084484966,0.664025506552957,0.621001759630411,0.666414315767039,0.632248847212928,0.639583059216611,0.623621190100709,0.622572454484525,0.613705983765601,0.615739593988108,0.621344436468406,0.621340968659443,0.617494081710489,0.609174301571197
"28",2.20833333333333,0.7478626875902,0.686264497382905,0.701253335818966,0.657587019849694,0.614625521946005,0.659824525246652,0.626921441099134,0.633843618221059,0.617973866398747,0.616855700373001,0.60852930831884,0.610624222502024,0.616305225916577,0.61553568528282,0.61142681393629,0.603808202190084
"29",2.29166666666667,0.73985838764805,0.680127745153712,0.695070286739024,0.651338371412868,0.608556918844933,0.653416801093909,0.621813411665952,0.628330161974981,0.612591065526898,0.611360840249448,0.603629725443429,0.605770768529239,0.611501383796137,0.609987380850621,0.605688865649817,0.598747948258599
"30",2.375,0.731939756931852,0.674124716420409,0.689004240708452,0.645269204577965,0.602778852760539,0.647182078468191,0.616909046532951,0.623029390017803,0.607455109232774,0.606079279192036,0.598983628783871,0.601157005970845,0.606913634859758,0.604682389903906,0.600256859384061,0.593970506889009
"31",2.45833333333333,0.724105878532404,0.668249170852569,0.683049959645653,0.639370000179861,0.597275348979878,0.641111973422951,0.612194203884089,0.617929075573189,0.602549890516868,0.601002783214346,0.594569918275142,0.596763125846119,0.602524799854994,0.599607940931053,0.595109363858644,0.589454999945256
"32",2.54166666666667,0.71635584535409,0.662495347297069,0.677202612614769,0.633631987037378,0.592031469012235,0.635198713390191,0.607656114012639,0.613017954254566,0.597860698515855,0.596123434700392,0.590369685757688,0.592571421892593,0.598319516780328,0.594752071781783,0.590226716897011,0.585182465164867
"33",2.625,0.708688760009851,0.656857912781979,0.671457731737963,0.628047064257839,0.587033231612359,0.629435076659161,0.603283210829329,0.608285626903761,0.593374066822821,0.591433620307664,0.586365945386264,0.588566023028056,0.594284005427763,0.590103569186713,0.585590864275577,0.581135647476393
"34",2.70833333333333,0.70110373471727,0.65133191837279,0.665811174118914,0.62260773351606,0.5822675407033,0.623814339445515,0.599064988121332,0.603722474438513,0.589077641594985,0.586926019288864,0.582543401815866,0.584732664921993,0.590405867603497,0.585651913459088,0.581185213464411,0.57729881631129
"35",2.79166666666667,0.69359989119578,0.645912760780386,0.660259088800491,0.617307039792796,0.577722119525464,0.618330229402221,0.594991876368253,0.599319582952741,0.584960066445014,0.582593592226719,0.578888250319179,0.581058494309426,0.586673916897705,0.581387227880801,0.576994501130229,0.573657605327846
"36",2.875,0.68617636056496,0.640596148824103,0.654797887962376,0.612138519321741,0.573385450410577,0.612976884625982,0.591055136720352,0.595068677609467,0.58101088163025,0.578429570174941,0.575388003960585,0.577531900805319,0.583078033041242,0.577300232327531,0.573004673254991,0.5701988714925
"37",2.95833333333333,0.678832283243932,0.635378074014651,0.649424221708828,0.607096153706653,0.569246719643026,0.607748817374916,0.587246769375303,0.590962064106006,0.577220435472676,0.574427444197433,0.572031343754905,0.574142371892131,0.579609036812087,0.573382200734515,0.569202776750742,0.566910570912203
"38",3.04166666666667,0.671566808851825,0.630254784650297,0.644134955911612,0.602174329342027,0.565295766927415,0.602640881843762,0.583559434091296,0.58699257668626,0.573579806282259,0.570580955296926,0.568807988403303,0.570880367497616,0.576258582191251,0.569624922045785,0.565576861505498,0.55656770453651
"39",3.125,0.664379096109312,0.625222762923064,0.638927152665161,0.597367801410705,0.561523039031197,0.597648245448672,0.579986380975099,0.583153531834875,0.570080733333824,0.566884084723551,0.565708580748513,0.567737211187331,0.573019063057773,0.566020664326398,0.562115891864022,0.553587999756129
"40",3.20833333333333,0.657268312741193,0.62027870461508,0.633798052985181,0.592671661846272,0.557919547215577,0.592766363160014,0.576521390005954,0.579438686919829,0.566715555675267,0.563331044653295,0.562724588546954,0.564704995493002,0.569883532187034,0.562562141749722,0.55880966662329,0.550748156439343
"41",3.29166666666667,0.650233635380028,0.615419501033088,0.628745061442125,0.588081310742336,0.554476828107281,0.587990954492496,0.573158718016609,0.575842203159043,0.563477157732627,0.559916269225828,0.55984821753314,0.561776499305214,0.566845630700134,0.559242484200797,0.555648746700116,0.548039549109035
"42",3.375,0.643274249470795,0.610642222884552,0.623765732470045,0.583592430768658,0.551186907698835,0.58331798282036,0.569893052064403,0.572358612377408,0.560358920833086,0.556634405930919,0.557072335065927,0.55894511559384,0.563899526423441,0.556055209262617,0.552624389704526,0.545454214229005
"43",3.45833333333333,0.636389349176576,0.605944105844361,0.618857758131615,0.579200964218769,0.548042268196204,0.578743636733961,0.566719468298014,0.56898278709644,0.55735467989629,0.553480307332384,0.554390402907775,0.556204787995897,0.561039859871361,0.552994196375077,0.549728490725082,0.542984789492948
