"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"1",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2",0.0416666666666667,0.983634826315159,0.968090243087668,0.969428244995465,0.974501608799509,0.969991481234782,0.970390853874942,0.977959727097927,0.970969720047249,0.982902029356971,0.975918171994196,0.98263625478586,0.982330799952012,0.979623820136077,0.976956155978706,0.993047918531414,0.970560376833017
"3",0.125,0.967537471540054,0.943985622888691,0.946464079992276,0.947335226483445,0.942169149855093,0.945458470161133,0.947723142025283,0.943959983681741,0.960535258075428,0.952476593955761,0.955456952152434,0.955213221334501,0.949700503493104,0.953925586933826,0.971123415210171,0.94852617227521
"4",0.208333333333333,0.951703552771709,0.923047814367716,0.92646230929419,0.922202685139712,0.916339271679349,0.922989377659138,0.919289751867043,0.918800103449034,0.936375890039482,0.92967154131512,0.926559671486361,0.926555331426162,0.920665385248305,0.930980164372442,0.945778200956508,0.925049364999776
"5",0.291666666666667,0.93612875883412,0.904077469730051,0.908260798119525,0.899196272107399,0.892328557341257,0.902294982556725,0.893577453783148,0.895336527729055,0.911892077112575,0.907509488857664,0.89856565593997,0.898903860963108,0.894107150950977,0.908235391287296,0.919695600460793,0.901432458489155
"6",0.375,0.920808849104426,0.886526326632527,0.891339651105392,0.8780698113591,0.869981679301587,0.883015715303002,0.870386580524619,0.873430864357315,0.887858839666122,0.886005624085848,0.872420637054703,0.873147599088477,0.870100574086311,0.885846213919561,0.894089622882634,0.878236068093087
"7",0.458333333333333,0.905739652358293,0.870081935761675,0.875407625694046,0.858565086946221,0.849159126322875,0.864922802115602,0.849369479883277,0.852958158957192,0.864705268819625,0.865182368110923,0.848415913417934,0.84952966219169,0.848400389393389,0.8640004904465,0.869574234533729,0.855765045041061
"8",0.541666666666667,0.890917065634203,0.854543093100832,0.860279861996372,0.840460316840561,0.829735345044782,0.847854398662914,0.830202909360341,0.833805391984471,0.842663683184226,0.845067882754162,0.826563987234322,0.828024746528994,0.828714541386447,0.842899756068555,0.846447891894805,0.834197073068684
"9",0.625,0.87633705311631,0.83976965621445,0.845829197045323,0.823572365592413,0.811597126442913,0.831688239818566,0.812615836399092,0.815870163992655,0.82184759206838,0.825694554962919,0.806757638866781,0.808498350668709,0.810773462051403,0.822707690372472,0.824829715092217,0.81363536888252
"10",0.708333333333333,0.861995645035601,0.825658509970794,0.831963082156798,0.807750715301573,0.794642201685565,0.816327784653961,0.796386521080732,0.799059543231793,0.802296815615662,0.807097460708761,0.788842483143133,0.790777994664736,0.794344817830301,0.803538700632439,0.804734910439133,0.794135425558772
"11",0.791666666666667,0.847888936589017,0.812130643240456,0.818611283007534,0.79287096816472,0.778778017482104,0.801694359915992,0.78133394309249,0.783289053552202,0.784005171805417,0.789312820098039,0.772651223548586,0.774685618095003,0.779232716570211,0.785462053754204,0.786119301039002,0.77572048552737
"12",0.875,0.834013086876283,0.799123594378006,0.805718748714273,0.778829418259149,0.763920665653793,0.787722327056818,0.767309508019125,0.768481783825904,0.766938075223231,0.772374721839515,0.757976073955018,0.760019838873943,0.765260773242998,0.768507614899944,0.768906352342633,0.758391316351965
"13",0.958333333333333,0.820364317854122,0.78658674601005,0.79324120437483,0.765538798067998,0.749993945522182,0.774355920214516,0.754190239603069,0.754567602828035,0.75104396137728,0.756306440514288,0.744588317062358,0.746571978220633,0.752271148676957,0.752672344500443,0.753003710468669,0.742132780132059
"14",1.04166666666667,0.806938913307594,0.77447824459184,0.781142286209769,0.752925001114945,0.736928540939179,0.761547075179839,0.741873457071795,0.741482465823989,0.736261786757873,0.741119176100998,0.732298911053324,0.734169861002657,0.740135510871085,0.737926887752352,0.738313272749256,0.726918447701283
"15",1.125,0.793733217838258,0.762762900713986,0.769391602006444,0.740924557587143,0.724661296487836,0.749253879921942,0.730272671079125,0.729167801056461,0.722525969314651,0.726813458025989,0.720951683114559,0.722671253066579,0.728748445234608,0.72422178287636,0.724737210973435,0.712713944497269
"16",1.20833333333333,0.780743635868908,0.751410709459921,0.75796337308717,0.729482677952427,0.713134579654576,0.737439433114979,0.71931442086685,0.717569965978239,0.70976962937574,0.713380582485672,0.710417233237909,0.711958167620108,0.71802248778694,0.711492988734981,0.712181447569342,0.699479432704747
"17",1.29166666666667,0.767966630664579,0.740395778130622,0.746835456178497,0.718551723481808,0.702295717686128,0.726070980777428,0.708935824029403,0.706639764479712,0.697926688478503,0.700804030213357,0.700587866048838,0.70193220664083,0.707884380313303,0.69966832458112,0.70055753042187,0.687171482089607
"18",1.375,0.755398723369591,0.729695530431049,0.735988621713783,0.708089998997959,0.692096499458386,0.715119248601575,0.699082663658373,0.696332017554515,0.686933195115777,0.689060824531517,0.69137348460964,0.692510824350991,0.698272222912618,0.688678794092327,0.689783508281352,0.675744494695185
"19",1.45833333333333,0.743036492060341,0.719290103561931,0.725406010142372,0.698060790708133,0.682492734049658,0.704557915755148,0.689707882012859,0.686605180865733,0.676728125514838,0.678122800937197,0.68269830062785,0.683624353575606,0.689133287716648,0.678461130395755,0.679784191814429,0.665151795904543
"20",1.54166666666667,0.730876570813599,0.709161883190426,0.715072714837224,0.688431592145681,0.67344385886823,0.694363193371404,0.680770383725133,0.677421003545977,0.667253828244914,0.667957769393339,0.674498208563415,0.675213642912774,0.68042232324907,0.668957269296715,0.670491046883566,0.655346471142898
"21",1.625,0.718915648790054,0.699295139064447,0.704975456969823,0.679173475868122,0.664912591167666,0.684513482094127,0.672234076581692,0.668744223310641,0.658456228465486,0.658530558757662,0.666718688935239,0.667228175772885,0.672100226151651,0.660113875064068,0.661841877576309,0.646282005709078
"22",1.70833333333333,0.707150469332854,0.689675735467142,0.695102328457025,0.67026057916733,0.656864617620788,0.674989090390048,0.664067096218584,0.660542293603694,0.650284871734345,0.649803939365881,0.65931312973892,0.659624567387744,0.664132990641666,0.651881913880675,0.653780398943173,0.637912770454101
"23",1.79166666666667,0.695577829080906,0.680290898249399,0.685442586138762,0.661669679780986,0.64926831733797,0.665772000308986,0.656241174430172,0.652785139045665,0.64269286270596,0.641739424810165,0.652241477265315,0.65236535805572,0.656490869995137,0.644216269871614,0.646255762112128,0.630194385708572
"24",1.875,0.684194577096672,0.671129025270628,0.675986485090782,0.653379843274814,0.642094514326567,0.656845670810199,0.64873112058004,0.645444935927447,0.635636737057874,0.634297957600738,0.645469146578287,0.645418039031774,0.649147701453471,0.637075399170584,0.639222070286622,0.623083988463729
"25",1.95833333333333,0.672997614008259,0.662179530589245,0.66672514223627,0.645372127972981,0.635316255912019,0.648194871202676,0.641514392819869,0.638495914902533,0.629076293159337,0.627440485884927,0.638966137203945,0.638754261789879,0.642080358262366,0.630421017976092,0.632637908517401,0.616540422382568
"26",2.04166666666667,0.661983891165531,0.653432715210916,0.657650423701945,0.637629336459235,0.628908614090822,0.639805538995557,0.63457074118208,0.631914183383795,0.622974401728365,0.621128439944936,0.632706311612838,0.632349192486197,0.635268301488691,0.624217820988779,0.62646590009988,0.610524366151128
"27",2.125,0.65115040981004,0.644879658965096,0.648754850988829,0.630135805043336,0.622848507172389,0.631664657734616,0.627881908624591,0.625677565457044,0.617296805922395,0.615324118010428,0.626666803422167,0.626180981986951,0.628693210806909,0.618433227014563,0.620672296057618,0.604998412578272
"28",2.20833333333333,0.640494220258544,0.636512129359204,0.640031522202696,0.622877224392139,0.617114539400212,0.623760151351655,0.621431379134464,0.619765457389123,0.612011920230632,0.609990991187466,0.62082752946607,0.620230328369386,0.62233867828495,0.613037148869693,0.615226600166356,0.599927108448595
"29",2.29166666666667,0.630012421099876,0.628322504200764,0.631474045450728,0.615840485909569,0.611686856530665,0.61608079227014,0.615204164301436,0.614158697038965,0.607090633670872,0.605093937175317,0.615170785453383,0.614480113823943,0.616189952808178,0.608001785037481,0.610101229523257,0.59527696324439
"30",2.375,0.619702158404969,0.620303705479193,0.623076482151018,0.609013549521311,0.606547015596798,0.60861612105705,0.609186621539585,0.6088394456808,0.602506120783904,0.600599412041077,0.609680909235103,0.608915101744807,0.610233725495423,0.603301430806182,0.605271209227459,0.591016433350709
"31",2.45833333333333,0.609560624949802,0.612449142527917,0.614833298482756,0.602385329355529,0.601677867300344,0.601356375832819,0.603366298501181,0.603791080923695,0.598233662515087,0.596475568745899,0.604343999035257,0.603521682773274,0.604457948521641,0.598912306866833,0.600713898951417,0.587115887151016
"32",2.54166666666667,0.599585059451058,0.604752662890792,0.606739323570702,0.595945594467348,0.597063449662495,0.594292429980381,0.597731799290182,0.598998099564351,0.594250478099553,0.592692330438513,0.599147676587328,0.598287660865138,0.598851681338298,0.594812403571812,0.596408748811132,0.583547555443044
"33",2.625,0.589772745814306,0.597208509627478,0.598789713278457,0.589684882274219,0.592688891726979,0.587415736953627,0.592272668916739,0.594446029343666,0.590535568400317,0.589221425804943,0.594080887137674,0.59320207224899,0.593404959498218,0.590981339252483,0.592337081831399,0.580285470806265
"34",2.70833333333333,0.580121012394469,0.589811284033916,0.590979918702693,0.583594422782928,0.588540326250839,0.580718281191663,0.586979293092376,0.590121348694537,0.587069570698649,0.586036393025062,0.589133729859746,0.588255031547073,0.588108682236044,0.587400231169983,0.588481900347597,0.577305398896654
"35",2.79166666666667,0.570627231268408,0.582555912943482,0.583305658630811,0.577666072020706,0.584604810442209,0.574192534310499,0.581842810988659,0.586011413670935,0.583834624640334,0.583112619258197,0.584298437689747,0.583438335399115,0.582954779984628,0.584051587457582,0.584827713821694,0.574584764103289
"36",2.875,0.561288817519401,0.575437619924152,0.575762895358689,0.571892253350352,0.580870253912538,0.56783141587727,0.576855039000383,0.582104391338381,0.580814248854562,0.580427637676106,0.57956985914737,0.578745728719639,0.577936266205271,0.58091925479398,0.581360385734121,0.572102571552889
"37",2.95833333333333,0.552103228533337,0.568451899806337,0.568347813371815,0.566265905566275,0.577325353105431,0.561628258180712,0.572008403890747,0.578389198985168,0.577993227651853,0.577961066380533,0.574943247295917,0.574171423204722,0.573046666466987,0.577988324324208,0.578066997417676,0.569839327075687
"38",3.04166666666667,0.543067963306428,0.561594496071813,0.561056800478468,0.560780436845401,0.573959531547323,0.555576774500632,0.567295883967994,0.574855448583466,0.575357507150263,0.575694393142382,0.570414184802056,0.569710029797781,0.568279961356913,0.575245022235526,0.574935726907756,0.559438987084572
"39",3.125,0.534180561764246,0.554861380711482,0.553886431052335,0.555429683771964,0.570762885338025,0.549671030452451,0.562710957164279,0.571493395990965,0.572894100158644,0.573610785102858,0.565978552957943,0.565356522098992,0.563630544368697,0.572676611354411,0.571955741084678,0.557560755518534
"40",3.20833333333333,0.525438604091908,0.548248736222627,0.546833451097686,0.550207874774848,0.567726133363315,0.543905418043808,0.55824755506831,0.568293894438074,0.570590999149852,0.571694920456104,0.561632504343282,0.56110620394765,0.559093184601342,0.570271302556007,0.569117099573112,0.555851188411755
"41",3.29166666666667,0.516839710075224,0.541752939467725,0.539894764895732,0.545109597415138,0.564840571768107,0.538274632130921,0.553900022111833,0.565248351893721,0.568437096677129,0.569932839228943,0.557372438618046,0.556954680610672,0.554662993618269,0.568018174875729,0.566410669037682,0.554295993759318
"42",3.375,0.50838153845262,0.535370547159174,0.53306742302804,0.540129769043917,0.562098032278501,0.532773649004985,0.549663079232548,0.562348691945387,0.566422112617378,0.568311810695747,0.553194981018756,0.55289783309932,0.550335395917358,0.565907103352023,0.563828046671632,0.552881986910774
"43",3.45833333333333,0.500061786277676,0.529098282769263,0.526348611603666,0.535263610419112,0.55949084400491,0.527397706874742,0.54553179143764,0.559587317866672,0.564536527661347,0.566820215321361,0.549096963198362,0.5489317952094,0.546106102546074,0.563928693749517,0.561361491817148,0.551597017971899
"44",3.54166666666667,0.49187818829209,0.52293302469378,0.519735642542153,0.530506621927919,0.557011798397283,0.522142288041673,0.54150153877663,0.556957079579231,0.562771522510057,0.565447439423965,0.545075406105096,0.54505293294072,0.541971087464917,0.562074223415885,0.559003864782158,0.550429902133518
"45",3.625,0.483828516308906,0.516871795521893,0.513225944785776,0.525854562109904,0.554654117057822,0.517003102590092,0.537567990302901,0.554451243245599,0.561118922276897,0.564183781002232,0.541127504641359,0.541257826001853,0.537926566320001,0.560335587615952,0.556748572030374,0.549370353111936
"46",3.70833333333333,0.475910578605832,0.510911752285317,0.506817056332172,0.521303428216943,0.552411422147024,0.511976073436422,0.533727080662566,0.552063463255979,0.559571145634479,0.56302036538493,0.537250613881696,0.537543251148278,0.533968977333752,0.558705250764875,0.554589517020085,0.548408919815138
"47",3.79166666666667,0.468122219328494,0.505050177576892,0.500506616993446,0.51684943858102,0.550277709145944,0.507057322600817,0.529974988999252,0.549787756395579,0.558121158283579,0.561949069542625,0.533442236660587,0.533906167137162,0.530094964063171,0.557176202050391,0.552521056054219,0.54753692629139
"48",3.875,0.46046131790345,0.499284471443221,0.494292361800422,0.512489016590514,0.548247321761572,0.50224315858051,0.526308119905578,0.547618478000142,0.556762430357777,0.56096245405554,0.529700012367379,0.530343701111685,0.526301359809239,0.555741914993469,0.550537958580586,0.546746414970192
"49",3.95833333333333,0.45292578846081,0.493612143968331,0.488172114981395,0.508218776100972,0.546314928783601,0.497530064718292,0.522723086187918,0.545550299926112,0.555488897411483,0.560053701863396,0.526021706807981,0.526853136252878,0.52258517348993,0.554396310548521,0.548635371448274,0.546030093167952
"50",4.04166666666667,0.445513579266305,0.488030808475781,0.48214378445381,0.504035508128038,0.544475502719906,0.492914688471658,0.519216693241462,0.543578190178616,0.554294924670602,0.559216563035698,0.52240520301188,0.523431900558203,0.518943576813835,0.553133723389606,0.546808786684944,0.545381282800908
