"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"6.5years",0.0652548418371793,0.0372338794595075,0.0475466783117866,0.0178345517003349,0.000343607311247077,0.0167282110944396,0.00848190547894257,0.0105397896210032,0.00452992521106991,0.00265161266863641,0.000990365794159434,0.00168043591735993,0.00403031658797116,0.00266102420146723,0.00287025120674624,-0.00339617452125706
