"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"6.5years",0.0474075553833098,0.0434226759379344,0.0635301535344703,0.00434642536686404,-0.00430374032296059,-0.00963014656282518,0.010061166693585,0.0199932532370468,0.0118488778614215,0.0111205092608482,-0.0020101665368902,-0.00236352861757978,-0.00298613072562778,0.0107492889322786,0.008530914553296,-0.00136488520220013
