"","hazKM","Time","AtRisk","Events","hazLT","lnTime","MyId","EventsL","surv","timedelta","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"1",0.0321543408360129,0.0416666666666667,311,10,0.0326797385620915,-3.17805383034795,1,0,0.967845659163987,0.0833333333333333,0.0904483228074393,0.157698067140732,0.128695382265198,0.0820700753519442,0.176455338895699,0.081685308108304,0.00290310542243193,0.187047992278148,0.149768423443349,0.00974905246224853,0.00474324196200591,0.00902481172193878,0.019054667894774,0.0256439072200646,0.0657219714234325,0.00624390163626198
"2",0.0618556701030928,0.125,291,18,0.0638297872340425,-2.07944154167984,2,10,0.907978917360029,0.0833333333333333,0.0904483228074393,0.122504388323427,0.10463213923241,0.149513961337652,0.165240115987721,0.158620751759307,0.199155730941502,0.155881763011706,0.131051720358408,0.125423046641632,0.160813608963572,0.144414872664181,0.142898064828337,0.118495754833488,0.0918183194060281,0.0361593570274816
"3",0.443159922928709,0.208333333333333,259.5,115,0.569306930693069,-1.56861591791385,3,18,0.505599050321866,0.0833333333333333,0.0904483228074393,0.108932081808788,0.0960732000519576,0.156409068948083,0.154737714951061,0.191601837171367,0.227142743907362,0.137235438975008,0.123077569339895,0.372508142163981,0.309640626759024,0.286835889354984,0.240028128808014,0.304732726931893,0.0874923150438419,0.481376603837379
"4",0.139194139194139,0.291666666666667,136.5,19,0.149606299212598,-1.23214368129263,4,115,0.43522262573494,0.0833333333333333,0.0904483228074393,0.100824412650922,0.0912511809444635,0.151423413507109,0.144902829952353,0.200256379604812,0.202288380231275,0.12361210425898,0.118027406555338,0.243671369954254,0.244581284751178,0.300487503717169,0.288344971815165,0.33211611283214,0.119233125897398,0.210977464476701
"5",0.197424892703863,0.375,116.5,23,0.219047619047619,-0.980829253011726,5,19,0.349298845546926,0.0833333333333333,0.0904483228074393,0.0951649277039291,0.0880451685495536,0.14388879438943,0.13569303472551,0.19655153916149,0.175117792901518,0.112854786102782,0.114316820405022,0.158953385681437,0.205870810518912,0.260156104630099,0.260741127252552,0.214874150416048,0.111789518519178,0.16688689286133
"6",0.161290322580645,0.458333333333333,93,15,0.175438596491228,-0.780158557549575,6,23,0.292960322071615,0.0833333333333333,0.0904483228074393,0.0908748943788896,0.0857161615369724,0.136172799482647,0.127068599550975,0.187311408089691,0.152427180693006,0.103986955856692,0.11134873382398,0.122742129917049,0.180113592822358,0.214299894211138,0.219683179038338,0.133705293481894,0.104911667115491,0.135387581985496
"7",0.0769230769230769,0.541666666666667,78,6,0.08,-0.613104472886409,7,15,0.270424912681491,0.0833333333333333,0.0904483228074393,0.0874514209302337,0.0839272639182825,0.128938334554409,0.118992319867473,0.176077898575103,0.134211018092525,0.0964707636528037,0.10883119407759,0.104947080398938,0.156478758307652,0.175290153922517,0.183763189566986,0.092838824204162,0.0987760536254673,0.113419189428843
"8",0.0833333333333333,0.625,72,6,0.0869565217391304,-0.470003629245736,8,6,0.247889503291367,0.0833333333333333,0.0904483228074393,0.084621570148188,0.0824992781176422,0.122343813297477,0.111429355776939,0.164572184915388,0.119553956511457,0.0899741015704421,0.10659775221304,0.0924837055311568,0.135890155008749,0.144360445718535,0.154264376664471,0.0712852133153713,0.0933445050298891,0.0974862464708677
"9",0.121212121212121,0.708333333333333,66,8,0.129032258064516,-0.344840486291729,9,6,0.217842290771201,0.0833333333333333,0.0904483228074393,0.0822216169517311,0.0813266904571469,0.116385399665332,0.104347081750255,0.153574715922547,0.107614137577043,0.0842757549698851,0.104543141924696,0.0820565474787308,0.118309865085958,0.120194529661439,0.130422493762226,0.0594720964230195,0.0885301593083897,0.0847555783706853
"10",0.0695652173913043,0.791666666666667,57.5,4,0.0720720720720721,-0.233614851181505,10,8,0.202688044456683,0.0833333333333333,0.0904483228074393,0.0801460885414148,0.0803427010831487,0.111008607369737,0.0977149458854525,0.143397585866043,0.0977479326535909,0.0792201656397835,0.102595608519463,0.0732521285251983,0.103401115840522,0.101244930501135,0.111155559948723,0.0528048828339007,0.0842439742652911,0.0744168768468403
"11",0.0380952380952381,0.875,52.5,2,0.0388349514563107,-0.133531392624523,11,4,0.194966595144047,0.0833333333333333,0.0904483228074393,0.0783232998591383,0.0795026497351535,0.106147379027131,0.0915043381112433,0.134126315544552,0.0894820219595473,0.0746933889677377,0.100703440128329,0.0657529915307053,0.0907686769438332,0.0862377478084862,0.0954962931749088,0.0488143729115671,0.0804071871703766,0.0659152545164276
"12",0.0606060606060606,0.958333333333333,49.5,3,0.0625,-0.0425596144187959,12,2,0.18315043786259,0.0833333333333333,0.0904483228074393,0.0767024510983845,0.0787753792115497,0.101737890854388,0.0856884667673267,0.125741215549658,0.0824690426987585,0.0706092588146805,0.0988278056065037,0.0593075260037863,0.0800427925836256,0.0742122205404667,0.0826689568601056,0.0459419456035624,0.0769533863544789,0.0588446737253756
"13",0.0652173913043478,1.04166666666667,46,3,0.0674157303370786,0.0408219945202552,13,3,0.171205844088943,0.0833333333333333,0.0904483228074393,0.0752463150775771,0.0781383960885475,0.0977229824317279,0.0802422430290556,0.118177663436755,0.0764515456549664,0.0669009252908716,0.0969386888221996,0.0537155388452827,0.070903777153533,0.0644610346219511,0.0720727704056651,0.0433560132014285,0.0738274823506913,0.0529039730715076
"14",0,1.125,43,0,0,0.117783035656383,14,3,0.171205844088943,0.0833333333333333,0.0904483228074393,0.0739268493875018,0.0775749984498098,0.0940530281217836,0.0751421726778891,0.111355641110977,0.071236081813062,0.0635154218370495,0.0950124652468507,0.0488181161966298,0.0630843758253873,0.0564644851736418,0.0632468613571861,0.0409648133553013,0.0709839456762317,0.0478665833572883
"15",0.0465116279069767,1.20833333333333,43,2,0.0476190476190476,0.189241999638528,15,0,0.163242781573178,0.0833333333333333,0.0904483228074393,0.0727224384240509,0.0770724893229678,0.090685499197823,0.0703662547507448,0.105193814180222,0.0666751530564961,0.0604100367362087,0.0930304041941463,0.0445045259835668,0.0563644467742978,0.0498380747198498,0.0558373438990428,0.0387515762529204,0.0683850735083855,0.0435596791631243
"16",0.0975609756097561,1.29166666666667,41,4,0.102564102564103,0.255933374137201,16,2,0.147316656541648,0.0833333333333333,0.0904483228074393,0.071616091754855,0.0766210213222434,0.0875841114869508,0.0658938866310381,0.0996158459426602,0.062654680240762,0.0575498089315225,0.0909777183647229,0.0406967555427221,0.0505636855542047,0.0442943442212573,0.0495709519610646,0.0367011083129198,0.0659995004726463,0.0398496999687172
"17",0,1.375,36.5,0,0,0.318453731118535,17,4,0.147316656541648,0.0833333333333333,0.0904483228074393,0.0705942282723547,0.0762128245121821,0.0847179129957728,0.0617057751719853,0.0945528386610984,0.0590852350275226,0.0549057512118044,0.0888429490085361,0.0373284669834944,0.045534551495868,0.0396158494334027,0.0442350476474365,0.0347996362764137,0.0638009823858894,0.0366321705585584
"18",0.0555555555555556,1.45833333333333,36,2,0.0571428571428571,0.377294231141468,18,0,0.13913239784489,0.0833333333333333,0.0904483228074393,0.0696458324845025,0.0758416756434653,0.0820604437308376,0.0577838534687692,0.0899438828657437,0.0558958311263072,0.0524535592148411,0.0866175620697911,0.0343427583263453,0.0411561081235054,0.0356361406269346,0.039662762348308,0.0330346668111249,0.0617674231676621,0.0338244468115219
"19",0.0882352941176471,1.54166666666667,34,3,0.0923076923076923,0.432864082296279,19,2,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0687618547395793,0.075502524294962,0.0795890077408513,0.0541112029205348,0.0857357248559112,0.0530294680406083,0.0501726539328725,0.0842956784527355,0.0316907640799857,0.0373289115072747,0.0322263234398639,0.0357220093170451,0.0313948601914923,0.059880101962693,0.031360475983746
"20",0,1.625,31,0,0,0.485507815781701,20,3,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0679347757605188,0.0751912238526947,0.0772840600665968,0.0506719802460011,0.0818820652394125,0.0504398882952968,0.0480454586796924,0.0818738889090291,0.0293304637285869,0.0339708652959562,0.0292854835833615,0.0323073436951624,0.0298699167144268,0.0581230597356164,0.0291869615581421
"21",0,1.70833333333333,31,0,0,0.535518236356362,21,0,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0671582845298458,0.0749043342433597,0.0751286974133458,0.0474513491378459,0.0783427446336158,0.0480891857858332,0.0460568443735964,0.0793511203375694,0.027225669339554,0.0310138965203531,0.0267337935537748,0.0293338995085504,0.0284504746110953,0.0564826111260319,0.0272605212346196
"22",0,1.79166666666667,31,0,0,0.583146285345617,22,0,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0664270360402959,0.0746389748376169,0.0731082374738938,0.04443541626103,0.0750829397087267,0.0459460190907441,0.0441936979072597,0.0767285303578002,0.0253451664795165,0.0284013017128605,0.0245074947169796,0.0267328413978275,0.0271280183162209,0.0549469542339299,0.0255455557682585
"23",0,1.875,31,0,0,0.628608659422374,23,0,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0657364663875085,0.0743927131043151,0.0712098720256483,0.0416111713189667,0.0720724241318055,0.043984260470475,0.0424445820254809,0.0740094134986205,0.0236619857231993,0.0260856299071486,0.0225552033627662,0.0244479254954556,0.0258947960550309,0.0535058569874534,0.0240126330003034
"24",0,1.95833333333333,31,0,0,0.672093771362113,24,0,0.126856009799753,0.0833333333333333,0.0904483228074393,0.0650826497344604,0.0741634791788518,0.0694223806094556,0.0389664309289912,0.0692849140257819,0.0421819626453218,0.0407994642470232,0.071199106718251,0.0221527850276129,0.0240269915550567,0.0208351613717409,0.0224328775219324,0.024743745802363,0.0521504035754631,0.0226372497731865
"25",0.032258064516129,2.04166666666667,31,1,0.0327868852459016,0.713766467762681,25,0,0.122763880451374,0.0833333333333333,0.0904483228074393,0.0644621863204675,0.0739494995066872,0.067735893651503,0.0364897860650164,0.066697500306246,0.0405205601697352,0.0392494985808085,0.0683048850972891,0.0207973260014969,0.0221917039826248,0.0193131681836575,0.0206493774348305,0.023668428757364,0.0508727882000309,0.0213988746329247
"26",0.0333333333333333,2.125,30,1,0.0338983050847458,0.75377180237638,26,1,0.118671751102994,0.0833333333333333,0.0904483228074393,0.063872113807496,0.0737492447252328,0.0661416958550795,0.0341705528406509,0.064290162278365,0.0389842459837182,0.0377868481023478,0.0653358409418003,0.0195780295732861,0.020551202573132,0.0179610094694986,0.019065497810497,0.0226629695600842,0.0496661463051262,0.020280200150909
"27",0.0344827586206897,2.20833333333333,29,1,0.0350877192982456,0.792238083204176,27,1,0.114579621754615,0.0833333333333333,0.0904483228074393,0.0633098363921985,0.0735613883097931,0.0646320624045192,0.0319987264204638,0.0620453536984296,0.0375594801869107,0.0364045395043189,0.0623027415071317,0.0184795987364932,0.0190811620370057,0.0167552517367071,0.0176544843631019,0.0217220025528102,0.0485244156544702,0.0192665547283088
"28",0,2.29166666666667,28,0,0,0.829279354884525,28,1,0.114579621754615,0.0833333333333333,0.0904483228074393,0.0627730675989324,0.0733847734523046,0.06320012195631,0.0299649378605777,0.0599476517507773,0.0362345996282987,0.0350963429211501,0.0592178622940583,0.0174886979389876,0.0177607842026323,0.015676309254136,0.0163937965083117,0.0208406234591684,0.0474422213230019,0.0183454355455328
"29",0,2.375,28,0,0,0.864997437486605,29,0,0.114579621754615,0.0833333333333333,0.0904483228074393,0.0622597837202364,0.0732183863045456,0.0618397415612907,0.0280604136924043,0.0579834597978788,0.034999505098658,0.0338566719172291,0.0560947944855984,0.0165936803040695,0.0165722182363625,0.0147077155903746,0.0152643471169345,0.0200143459180612,0.0464147799591001,0.0175061358031625
"30",0,2.45833333333333,28,0,0,0.899483613557774,30,0,0.114579621754615,0.0833333333333333,0.0904483228074393,0.0617681856250688,0.0730613341902487,0.0605454296038709,0.0262769380751751,0.0561407556648195,0.033845408793321,0.0326804996994621,0.0529482266404699,0.0157843552539101,0.0155000865810549,0.0138355503061785,0.0142498959970227,0.0192390623676148,0.045437819665937,0.016739443938291
"31",0.0357142857142857,2.54166666666667,28,1,0.0363636363636364,0.932820033825366,31,0,0.110487492406236,0.0833333333333333,0.0904483228074393,0.0612966672027801,0.0729128277320869,0.0593122535985885,0.0246068173539969,0.0544088782774714,0.0327646289784486,0.031563288487855,0.0497937022548386,0.0150517902786879,0.0145310956351333,0.0130479843232443,0.0133365628812988,0.0185110088269071,0.0445075126137136,0.0160374005122269
"32",0,2.625,27,0,0,0.965080896043587,32,1,0.110487492406236,0.0833333333333333,0.0904483228074393,0.0608437891134929,0.0727721660893189,0.0581357702868734,0.0230428468705416,0.0527783465179781,0.0317504219198603,0.0305009296356278,0.0466473562369272,0.0143881415855767,0.0136537146446596,0.0123349168179653,0.0125124339632745,0.0178267331706521,0.0436204180853469,0.0153930999586755
"33",0,2.70833333333333,27,0,0,0.996333439547691,33,0,0.110487492406236,0.0833333333333333,0.0904483228074393,0.0604082568150032,0.072638724686598,0.057011965958059,0.021578279883196,0.0512407051158489,0.0307968434464116,0.0294896925911492,0.0435256346779915,0.0137865091964862,0.0128579097399686,0.0116876832530602,0.0117672421516385,0.0171830665346865,0.0427734341178672,0.0148005275194831
"34",0,2.79166666666667,26.5,0,0,1.02663878904302,34,0,0.110487492406236,0.0833333333333333,0.0904483228074393,0.0599889020612873,0.0725119449525426,0.0559372053033816,0.020206798462598,0.0497883932304084,0.0298986342470809,0.0285261811787852,0.0404450035027636,0.013240812765313,0.012134922743176,0.0110988191109423,0.0110921057861792,0.0165770975283981,0.0419637562614015,0.0142544253429616
"35",0,2.875,26,0,0,1.05605267424931,35,0,0.110487492406236,0.0833333333333333,0.0904483228074393,0.0595846672383736,0.0723913256908495,0.0549081874199719,0.0189224862370066,0.0484146320973988,0.029051124301942,0.0276072959740575,0.0374216525892447,0.0127456849748168,0.0114770864783742,0.0105618675483107,0.0104793139978579,0.016006148964572,0.0411888422604871,0.0137501814654235
"36",0.0816326530612245,2.95833333333333,24.5,2,0.0851063829787234,1.08462604669337,36,0,0.101468105271033,0.0833333333333333,0.0904483228074393,0.0591945920339812,0.072276415786097,0.0539219078295517,0.0177198028699331,0.0471133287174547,0.0282501528353053,0.0267302017816414,0.0344712027061523,0.012296379867728,0.0108776699671422,0.0100712219133004,0.00992214950020892,0.0154677568478644,0.0404463816861735,0.0132837370520817
"37",0,3.04166666666667,21,0,0,1.11240561080045,37,2,0.101468105271033,0.0833333333333333,0.0904483228074393,0.0588178020381919,0.072166808007339,0.0529756255762559,0.0165935601599338,0.0458789930698355,0.0274920009356464,0.0258922994083422,0.0316084230748494,0.0118886938814446,0.010330748191214,0.0096219961094015,0.00941474158500292,0.0149596513905945,0.0397342697252511,0.0131071776465427
"38",0,3.125,21,0,0,1.13943428318836,38,0,0.101468105271033,0.0833333333333333,0.0904483228074393,0.0584534989509048,0.0720621337197786,0.0520668346295664,0.0155388996594624,0.0447066667551531,0.0267733345701824,0.0250912010688319,0.028846967479615,0.0115188977035449,0.00983109213047065,0.00920991733535981,0.00895194361909383,0.0144797398491071,0.039050584475116,0.0127059930745084
"39",0,3.20833333333333,20,0,0,1.16575159150574,39,0,0.101468105271033,0.0833333333333333,0.0904483228074393,0.0581009521333542,0.0719620583516352,0.0511932389495444,0.014551271716232,0.0435918613191539,0.0260911561748823,0.024324708878244,0.0261991365993307,0.0111836773571841,0.0093740755987058,0.00883123690728365,0.00852923051625331,0.0140260909958826,0.038393567206998,0.0123330351096923
