"","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1","FP2","RCS","RP-hazard","RP-odds","RP-normal","GAM","param-mix","mix-cure"
"1",80.2199999999997,137.209999999999,175.939999999999,-7.66000000000044,-23.3499999999998,-44.0700000000005,-22.1800000000005,80.3399999999988,5.23999999999969,-32.7600000000006,-93.6199999999987,-87.0499999999996,-81.2299999999988,-31.6800000000006,32.4500000000016,-93.7199999999994
"2",-2848.66,-1321.17,-1527.69,-1236.94,-214.949999999998,-1360.31,-792.890000000002,-297.109999999998,-120.250000000004,-317.780000000001,-657.069999999997,-617.229999999998,-599.300000000005,-308.720000000005,-599.620000000005,-568.309999999999
"3",-6.83000000000433,396.400000000003,583.729999999996,-102.200000000003,-100.860000000003,-268.269999999999,-101.03,261.979999999999,97.5199999999976,-26.5999999999966,-193.859999999999,-199.769999999999,-208.110000000001,-26.3800000000014,-105.050000000002,-177.700000000005
